5,50
7,50
9,20
12,10
13,20
15,50
16,20
18,30
20,50
22,20
23,20
24,10
25,50
26,50
27,50
28,10
29,50
33,50
34,50
36,10
38,50
40,20
41,50
43,50
44,20
46,50
47,20
48,20
49,10
50,30
51,40
52,20
53,20
54,50
55,10
57,20
58,50
60,50
61,30
62,30
63,20
65,20
66,20
68,50
69,50
70,50
71,20
72,50
73,50
74,50
75,20
76,10
80,50
81,50
82,50
83,30
84,40
85,50
87,20
89,40
90,50
91,50
93,20
95,50
97,50
98,20
100,20
101,50
103,50
104,40
105,50
106,50
107,50
109,10
110,30
113,50
114,20
116,20
118,50
119,20
120,20
121,50
122,50
123,40
125,50
126,30
128,50
129,50
130,50
131,50
133,50
135,50
138,20
139,50
141,30
142,50
145,20
146,10
147,50
149,50
150,50
151,20
152,200
153,40
154,20
155,50
156,50
161,30
163,50
164,50
166,30
169,20
171,50
172,50
173,50
174,20
175,50
176,50
178,50
179,20
180,30
181,50
182,20
183,170
184,20
185,50
188,10
190,20
191,40
193,50
194,10
195,10
197,10
198,20
199,50
202,30
203,50
204,10
205,50
206,50
207,30
209,30
211,30
213,20
214,50
215,20
216,30
217,50
219,50
220,20
221,20
222,40
224,50
225,20
227,50
229,20
231,50
233,40
234,40
235,50
237,30
238,40
239,50
240,50
241,50
242,40
244,50
245,10
246,30
248,50
249,50
250,50
251,40
252,10
253,30
254,20
255,50
256,20
258,20
259,50
260,50
261,50
265,50
266,50
268,20
272,50
274,20
275,30
277,30
278,20
279,50
281,50
283,50
284,20
285,50
287,30
292,50
293,10
294,40
296,40
297,10
299,20
301,20
302,50
304,50
306,50
307,50
309,50
314,50
318,20
319,100
321,40
323,20
324,50
326,10
327,20
329,50
331,50
332,40
334,50
335,50
339,20
343,50
344,50
345,50
348,50
349,20
350,50
355,20
356,20
357,10
358,30
359,40
363,20
364,50
365,50
367,50
368,50
369,10
370,50
371,50
372,120
373,10
375,20
376,50
386,10
388,30
389,50
390,30
392,50
393,50
394,40
395,20
398,20
401,20
402,30
404,30
409,10
411,50
414,20
415,20
419,50
420,50
422,50
423,20
424,20
425,20
428,20
429,20
431,30
432,20
433,50
435,30
439,20
440,20
441,50
442,40
443,20
445,20
446,50
447,20
450,10
451,10
453,50
454,50
456,50
457,10
458,20
459,10
462,50
463,20
465,50
468,20
470,50
473,50
474,10
475,20
477,50
479,30
480,50
481,50
482,20
483,50
484,10
486,50
487,10
488,20
489,50
490,20
492,20
493,30
494,20
496,50
497,20
498,30
501,50
505,20
507,50
508,50
511,20
512,50
513,50
516,50
517,10
518,50
519,50
521,50
523,30
525,20
526,50
527,50
528,50
529,40
530,20
531,150
532,40
534,50
535,50
537,30
540,20
541,30
542,30
543,10
544,30
547,50
548,20
551,50
552,50
553,20
556,20
557,40
558,50
559,20
560,50
561,50
564,50
567,50
569,50
570,50
571,30
572,20
573,50
574,20
575,30
576,20
577,40
578,30
580,20
581,40
582,10
583,20
584,50
585,50
586,50
587,20
588,20
590,50
591,50
592,50
596,10
597,10
598,20
599,50
600,50
605,50
606,20
607,30
608,20
610,50
611,10
612,30
613,50
614,50
616,50
619,50
620,20
621,10
622,20
625,20
626,50
628,20
629,40
630,10
632,50
634,20
635,10
636,20
637,10
638,20
640,30
642,50
643,10
644,10
647,50
648,20
650,50
651,20
652,20
653,50
654,20
655,40
656,30
657,30
660,50
661,10
662,20
664,50
665,50
667,50
668,30
669,50
671,10
672,20
673,50
674,110
676,40
677,50
678,40
679,30
680,50
681,50
682,50
684,30
688,20
690,10
691,50
692,50
693,10
694,20
695,20
697,50
698,50
699,20
700,50
701,30
703,50
704,20
705,180
706,50
707,30
709,50
711,50
712,20
713,50
714,30
716,20
720,50
722,50
726,50
727,50
729,50
731,50
732,20
737,20
739,50
740,50
741,40
742,40
743,50
744,50
745,30
748,50
751,50
752,50
753,20
755,50
756,20
757,30
758,50
759,50
760,50
762,50
763,50
764,40
765,50
766,30
770,40
771,10
772,30
775,30
777,50
778,50
779,50
780,50
781,30
784,50
785,50
786,50
788,50
790,50
791,50
792,20
794,30
795,50
797,50
798,50
800,50
801,50
804,50
805,50
806,50
809,50
810,20
811,30
812,150
813,50
814,20
815,30
817,20
819,50
820,20
822,50
824,50
826,50
827,20
828,50
829,50
832,160
834,50
835,30
836,50
837,20
841,50
843,50
844,50
845,50
846,20
847,50
849,50
850,10
851,50
853,50
854,50
855,50
856,50
857,50
858,50
860,50
861,20
862,50
863,50
864,50
866,40
867,20
868,20
870,50
872,10
873,10
876,50
877,50
881,50
886,50
887,50
890,50
891,50
892,20
895,10
896,20
897,30
898,10
901,50
902,50
905,20
908,20
910,10
911,50
912,50
913,50
914,20
915,50
917,50
918,50
919,50
921,40
925,20
927,50
928,40
929,30
932,50
933,50
935,50
937,10
938,50
939,40
941,50
942,50
949,20
950,20
951,30
954,50
957,50
958,50
959,20
960,50
964,30
968,50
969,10
970,20
974,20
976,50
978,20
979,50
980,20
981,50
982,50
983,40
985,20
986,20
987,30
988,50
990,50
991,40
993,20
995,50
996,20
998,50
1000,50
1002,10
1008,50
1009,20
1011,20
1012,50
1014,50
1015,130
1018,10
1019,20
1020,50
1021,10
1024,50
1025,50
1026,20
1029,30
1032,50
1033,50
1034,50
1039,50
1040,50
1041,140
1043,20
1044,40
1045,50
1046,50
1047,50
1048,50
1050,50
1052,10
1053,50
1054,30
1056,50
1057,40
1059,50
1060,50
1061,50
1062,10
1063,50
1064,10
1065,50
1066,180
1068,200
1071,40
1072,10
1075,50
1076,20
1077,20
1078,50
1079,20
1080,20
1081,10
1082,20
1083,30
1084,10
1086,10
1087,30
1089,10
1090,50
1091,30
1093,50
1095,10
1096,20
1097,50
1098,20
1099,50
1100,50
1101,50
1102,50
1105,50
1107,20
1108,50
1109,200
1110,50
1111,10
1112,10
1114,50
1115,10
1116,50
1117,50
1118,20
1119,50
1120,50
1121,50
1122,50
1124,50
1125,20
1126,50
1127,30
1128,50
1131,20
1132,50
1133,50
1134,30
1135,20
1136,20
1137,50
1138,30
1142,50
1146,20
1148,50
1149,20
1150,160
1152,50
1153,50
1155,20
1157,50
1158,10
1160,20
1161,20
1162,20
1163,30
1166,50
1169,50
1170,30
1173,50
1174,50
1175,20
1176,50
1177,50
1178,20
1179,10
1181,50
1182,30
1186,50
1188,10
1189,50
1190,10
1191,40
1194,30
1195,10
1197,50
1200,50
1201,30
1202,10
1206,50
1212,30
1213,20
1214,40
1215,20
1218,20
1219,50
1221,30
1222,50
1225,50
1226,10
1227,50
1228,20
1229,20
1230,50
1231,20
1232,20
1233,50
1236,40
1237,20
1238,50
1240,50
1241,50
1243,50
1244,20
1245,20
1246,30
1247,30
1249,30
1250,50
1251,50
1252,40
1255,30
1256,50
1257,50
1259,20
1262,20
1264,20
1265,20
1266,50
1268,20
1270,50
1272,50
1276,50
1277,10
1278,40
1279,50
1280,50
1281,10
1282,20
1284,50
1286,10
1287,30
1288,20
1290,30
1293,50
1294,20
1295,50
1297,50
1298,20
1300,50
1301,20
1304,20
1305,30
1308,50
1309,30
1310,20
1312,50
1313,20
1314,30
1315,50
1316,40
1317,20
1320,20
1321,10
1323,20
1328,10
1329,30
1330,20
1332,30
1333,50
1334,20
1335,30
1336,10
1339,50
1341,50
1343,20
1344,10
1345,20
1346,40
1349,190
1350,10
1352,50
1354,50
1355,20
1356,40
1357,20
1359,20
1362,30
1365,30
1367,50
1371,20
1372,20
1373,50
1376,50
1377,50
1379,20
1381,50
1382,50
1383,50
1384,50
1386,50
1387,20
1388,20
1392,20
1393,50
1394,40
1396,50
1397,50
1399,50
1400,20
1401,50
1402,10
1403,50
1404,50
1405,50
1406,50
1407,190
1408,50
1410,50
1411,20
1412,50
1416,20
1417,50
1420,50
1421,50
1423,20
1424,50
1425,50
1427,50
1428,20
1429,20
1431,50
1432,30
1437,50
1438,20
1439,50
1440,40
1441,50
1442,50
1443,50
1444,20
1445,20
1446,50
1448,20
1449,50
1451,50
1452,30
1453,40
1455,50
1456,20
1457,50
1458,50
1459,20
1461,30
1462,20
1463,30
1465,200
1466,50
1467,50
1468,20
1469,10
1470,20
1471,50
1472,20
1474,20
1475,50
1476,50
1477,50
1478,20
1480,30
1481,180
1482,50
1483,50
1484,50
1485,40
1486,50
1487,50
1488,20
1489,10
1490,30
1491,50
1492,40
1493,100
1494,10
1496,50
1497,40
1498,10
1499,50
1501,20
1502,30
1503,30
1505,10
1506,30
1507,10
1508,50
1509,50
1513,50
1514,50
1517,20
1518,10
1519,50
1520,40
1521,50
1522,10
1523,40
1524,40
1527,50
1528,30
1529,50
1530,50
1531,30
1532,50
1533,20
1536,30
1537,40
1538,20
1540,30
1541,40
1545,10
1546,50
1548,30
1549,50
1552,40
1554,20
1558,50
1561,200
1563,10
1564,10
1565,10
1566,50
1567,50
1569,50
1570,10
1571,20
1572,30
1573,30
1575,20
1576,50
1577,20
1578,50
1579,20
1580,50
1583,20
1585,30
1587,50
1588,30
1589,50
1590,20
1592,30
1593,50
1594,20
1595,50
1596,20
1597,30
1598,50
1599,10
1600,50
1601,50
1602,50
1604,20
1605,10
1606,50
1607,50
1608,50
1609,30
1610,10
1611,10
1614,20
1616,20
1618,50
1620,50
1621,50
1622,50
1623,10
1624,50
1625,10
1626,30
1627,50
1629,50
1630,10
1632,10
1633,10
1634,20
1636,50
1639,50
1642,20
1643,50
1644,50
1646,20
1647,50
1648,20
1650,80
1651,50
1654,30
1655,20
1656,20
1657,10
1658,50
1659,20
1661,50
1664,50
1665,10
1666,50
1667,50
1668,40
1669,50
1670,20
1671,20
1672,50
1673,10
1674,50
1675,20
1676,20
1677,10
1678,20
1679,50
1681,40
1682,50
1684,50
1686,50
1687,10
1688,30
1689,20
1690,30
1694,30
1695,50
1696,50
1697,20
1699,50
1701,20
1705,50
1708,10
1710,50
1711,50
1712,20
1713,20
1715,10
1717,30
1719,50
1720,50
1722,50
1723,50
1726,20
1727,50
1729,20
1732,140
1734,50
1735,50
1737,20
1738,40
1739,20
1742,50
1744,200
1746,10
1748,50
1751,40
1752,50
1753,20
1755,50
1756,50
1758,10
1759,20
1761,50
1762,30
1765,50
1766,50
1769,50
1771,20
1772,30
1773,20
1774,50
1775,10
1776,50
1777,20
1778,30
1782,10
1783,20
1785,40
1786,50
1787,50
1788,20
1789,50
1796,20
1797,20
1798,20
1799,30
1800,10
1801,30
1802,50
1803,50
1804,50
1805,50
1806,10
1807,40
1809,50
1810,40
1811,10
1812,50
1813,50
1817,30
1818,20
1819,50
1820,50
1821,50
1827,50
1828,40
1829,10
1830,10
1831,50
1834,10
1836,50
1837,50
1839,40
1840,10
1841,20
1843,20
1844,10
1845,50
1847,20
1849,50
1850,50
1851,50
1852,50
1854,20
1855,20
1857,50
1860,50
1861,50
1863,50
1865,20
1866,20
1867,50
1870,40
1871,50
1872,30
1874,20
1875,10
1877,20
1878,20
1879,50
1882,50
1885,20
1886,10
1889,10
1891,50
1892,10
1894,50
1895,20
1897,20
1898,50
1899,50
1900,40
1901,50
1902,50
1903,50
1905,50
1906,20
1907,50
1908,30
1909,50
1911,10
1913,20
1915,50
1916,20
1918,40
1920,20
1922,20
1923,50
1924,50
1926,10
1928,50
1929,50
1930,50
1932,50
1933,20
1935,50
1936,50
1937,10
1941,50
1944,50
1946,50
1947,40
1949,30
1950,10
1951,50
1953,50
1955,20
1956,20
1958,50
1959,20
1960,20
1961,20
1963,50
1964,20
1966,20
1967,20
1968,20
1969,20
1970,10
1972,20
1973,10
1974,10
1975,10
1976,50
1977,20
1978,30
1979,50
1980,50
1981,50
1982,50
1983,20
1984,50
1985,20
1986,50
1987,20
1988,30
1990,10
1991,10
1992,30
1993,50
1995,50
1999,50
2001,10
2005,50
2006,30
2007,20
2008,20
2010,30
2011,20
2012,20
2013,50
2015,50
2016,50
2017,20
2018,50
2019,20
2024,30
2025,200
2026,40
2027,20
